date,amount,income,food,transport,shopping,savings,budget,month,day,is_overspent,category_Bills & Utilities,category_Dining Out,category_Education,category_Entertainment,category_Food & Dining,category_Groceries,category_Healthcare,category_Insurance,category_Investments,category_Rent,category_Shopping,category_Transport,category_Transportation,category_Travel,category_Utilities,payment_method_Cash,payment_method_Credit (Amex),payment_method_Credit (Discover),payment_method_Credit (Mastercard),payment_method_Credit (Visa),payment_method_Credit Card,payment_method_Debit (Mastercard),payment_method_Debit (Prepaid) (Mastercard),payment_method_Debit (Prepaid) (Visa),payment_method_Debit (Visa),payment_method_Debit Card,payment_method_Mobile Wallet,payment_method_Net Banking,payment_method_UPI,day_type_Weekday,day_type_Weekend,cluster
2019-03-02,2599.82,4349.43,750.71,321.73,181.98,2732.79,2988.51,3,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,2723.92,5412.31,783.3,335.7,194.37,3812.22,3514.24,3,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2019-03-02,3955.35,3702.54,1131.68,485.01,288.79,2590.4,2001.96,3,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,3287.2,4597.8,917.08,393.03,266.79,2740.4,3096.4,3,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2019-03-02,2181.53,4867.21,669.25,286.82,107.76,1068.19,2751.63,3,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2019-03-02,3560.27,3509.17,919.06,393.88,373.75,0.0,2814.4,3,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2019-03-02,3072.05,2801.61,942.1,403.76,152.14,131.2,2077.18,3,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,2694.43,3396.54,729.12,312.48,244.5,490.88,1994.39,3,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,2388.84,6598.46,648.41,277.89,214.49,3958.85,2406.45,3,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,4274.95,4108.86,1341.27,574.83,177.1,1376.75,2751.24,3,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,2343.17,4662.97,701.53,300.66,135.52,1245.31,3560.39,3,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,2969.59,4373.16,786.34,337.0,289.16,2263.15,3177.66,3,2,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2
2019-03-02,2624.59,3107.16,697.34,298.86,252.87,450.01,2755.0,3,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2
2019-03-02,2947.33,3997.43,759.7,325.59,310.7,1753.87,2257.94,3,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,1858.23,2931.2,526.6,225.68,141.47,0.0,3004.14,3,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2019-03-02,2739.69,6148.1,773.23,331.38,212.19,2592.2,2624.66,3,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2019-04-01,2382.03,2734.52,799.27,342.54,39.36,0.0,3048.16,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-04-01,1957.47,3054.59,492.83,211.21,219.76,0.0,2638.09,4,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-04-01,3645.37,6004.68,1084.04,464.59,219.25,3899.8,2491.69,4,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-04-01,2220.6,3975.15,536.76,230.04,274.8,1226.86,3153.14,4,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-04-01,3428.51,4391.95,1077.13,461.63,140.4,322.91,2806.62,4,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-04-01,2366.88,3912.01,644.02,276.01,210.73,1217.37,2761.91,4,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-04-01,2926.34,5225.13,925.16,396.5,113.22,0.0,2985.72,4,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-04-01,1848.01,4768.91,398.03,170.58,284.32,3080.39,2566.43,4,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-04-01,1870.69,13955.2,467.67,187.07,561.21,3010.77,10466.4,4,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2019-04-01,2886.11,1815.35,873.5,374.36,156.16,0.0,2975.6,4,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-04-01,3023.36,5301.95,825.94,353.97,265.41,2031.86,2599.15,4,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-04-01,2929.03,3517.89,781.34,334.86,278.65,0.0,2623.71,4,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
2019-04-01,1455.63,4370.54,423.55,181.52,98.2,427.03,2581.08,4,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-04-01,2318.43,3710.06,662.98,284.13,169.68,0.0,2109.71,4,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-04-01,2593.34,3033.43,771.12,330.48,156.06,0.0,3004.84,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-04-01,2402.37,4838.69,676.13,289.77,188.23,446.27,3274.63,4,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-04-01,1454.74,4654.78,350.0,150.0,181.9,2360.08,3270.76,4,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-04-01,2943.72,4009.15,788.88,338.09,275.91,2346.57,2948.71,4,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-04-01,2359.66,4721.11,604.42,259.04,253.1,1295.8,3193.98,4,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-04-01,3036.05,3034.42,869.52,372.65,220.68,0.0,3043.21,4,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-04-01,3403.46,4002.16,1042.23,446.67,170.26,2291.52,3210.41,4,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-04-01,2836.81,4711.02,819.92,351.39,197.68,1550.22,2591.07,4,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-04-01,2787.01,5086.99,791.11,339.05,210.68,675.58,3689.49,4,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
2019-04-01,3254.52,3229.96,893.65,382.99,280.5,97.62,2598.28,4,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-04-01,2876.92,4471.72,960.29,411.55,53.3,1478.12,3174.48,4,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-04-01,2698.36,3795.48,838.68,359.44,120.85,574.03,3042.96,4,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-04-01,1566.52,3071.93,437.59,187.54,126.51,524.54,2520.47,4,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-04-01,2922.38,5343.14,762.83,326.93,297.15,1315.5,2507.22,4,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-04-01,3127.63,4721.14,938.96,402.41,177.96,2185.13,1748.6,4,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-04-01,1957.89,15831.2,489.47,195.79,587.37,1776.58,11873.4,4,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2019-04-01,2334.27,1947.27,759.98,325.71,65.16,0.0,2997.07,4,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-04-01,2659.09,3259.18,836.61,358.55,107.51,0.0,2026.98,4,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-04-01,3054.78,3718.77,915.85,392.51,175.22,6.11,3153.8,4,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-04-01,3325.76,4177.84,975.69,418.15,215.23,2372.0,3119.13,4,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-04-01,1804.89,3569.55,631.71,270.73,0.0,1389.22,2043.8,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-04-01,1798.12,3617.24,492.65,211.13,156.22,892.15,3195.09,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-04-01,3327.57,4159.49,1046.65,448.56,134.86,812.92,2566.44,4,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
